Branch_Type,Branch_ID,Size,Arguments
# Debate File:,54242_T1of1_54242.3.json,,
# Target Argument:,54242.3,,
# Total Branches:,24,,

Pro-branch,Pb1,7,"54242.7,54242.42,54242.46,54242.44,54242.36,54242.40,54242.38"
Pro-branch,Pb2,5,"54242.9,54242.34,54242.30,54242.52,54242.32"
Pro-branch,Pb3,3,"54242.13,54242.58,54242.24"
Pro-branch,Pb4,1,54242.66
Pro-branch,Pb5,1,54242.70
Con-branch,Cb1,3,"54242.5,54242.56,54242.19"
Con-branch,Cb2,5,"54242.11,54242.26,54242.48,54242.28,54242.50"
Con-branch,Cb3,5,"54242.15,54242.60,54242.21,54242.54,54242.17"
Unweakened Pro-branch,UnWPb1,3,"54242.7,54242.36,54242.38"
Unweakened Pro-branch,UnWPb2,2,"54242.9,54242.34"
Unweakened Pro-branch,UnWPb3,2,"54242.13,54242.24"
Unweakened Pro-branch,UnWPb4,1,54242.66
Unweakened Pro-branch,UnWPb5,1,54242.70
Unweakened Con-branch,UnWCb1,2,"54242.5,54242.56"
Unweakened Con-branch,UnWCb2,1,54242.11
Unweakened Con-branch,UnWCb3,2,"54242.15,54242.60"
Pro-Weakening branch,PWb1,3,"54242.42,54242.46,54242.44"
Pro-Weakening branch,PWb2,3,"54242.30,54242.52,54242.32"
Pro-Weakening branch,PWb3,1,54242.58
Pro-Weakening branch,PWb4,1,54242.40
Con-Weakening branch,CWb1,1,54242.19
Con-Weakening branch,CWb2,4,"54242.26,54242.48,54242.28,54242.50"
Con-Weakening branch,CWb3,1,54242.17
Con-Weakening branch,CWb4,2,"54242.21,54242.54"
