Branch_Type,Branch_ID,Size,Arguments
# Debate File:,18105_T3of5_18105.9.json,,
# Target Argument:,18105.9,,
# Total Branches:,12,,

Pro-branch,Pb1,1,18105.10
Con-branch,Cb1,1,18105.12
Con-branch,Cb2,1,18105.26
Con-branch,Cb3,2,"18105.27,18105.31"
Con-branch,Cb4,2,"18105.32,18105.34"
Unweakened Pro-branch,UnWPb1,1,18105.10
Unweakened Con-branch,UnWCb1,1,18105.12
Unweakened Con-branch,UnWCb2,1,18105.26
Unweakened Con-branch,UnWCb3,1,18105.27
Unweakened Con-branch,UnWCb4,1,18105.32
Con-Weakening branch,CWb1,1,18105.31
Con-Weakening branch,CWb2,1,18105.34
