Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1546_T1of1_1546.1.json,,
# Target Argument:,1546.1,,
# Total Branches:,73,,

Pro-branch,Pb1,128,"1546.89,1546.1150,1546.585,1546.588,1546.746,1546.5,1546.1316,1546.713,1546.705,1546.725,1546.498,1546.541,1546.646,1546.266,1546.38,1546.738,1546.589,1546.43,1546.9,1546.640,1546.13,1546.444,1546.8,1546.117,1546.211,1546.442,1546.193,1546.121,1546.118,1546.119,1546.151,1546.120,1546.59,1546.554,1546.400,1546.29,1546.425,1546.174,1546.421,1546.426,1546.267,1546.91,1546.175,1546.31,1546.52,1546.30,1546.107,1546.20,1546.617,1546.49,1546.631,1546.128,1546.512,1546.104,1546.112,1546.312,1546.215,1546.111,1546.110,1546.105,1546.214,1546.172,1546.313,1546.51,1546.80,1546.301,1546.662,1546.663,1546.108,1546.569,1546.618,1546.109,1546.83,1546.90,1546.65,1546.692,1546.491,1546.1240,1546.70,1546.492,1546.389,1546.486,1546.1232,1546.1230,1546.390,1546.1228,1546.391,1546.438,1546.387,1546.1238,1546.382,1546.230,1546.1242,1546.490,1546.487,1546.280,1546.1245,1546.397,1546.326,1546.98,1546.1236,1546.1234,1546.283,1546.282,1546.71,1546.427,1546.527,1546.732,1546.155,1546.610,1546.7,1546.724,1546.520,1546.228,1546.419,1546.139,1546.535,1546.94,1546.355,1546.354,1546.386,1546.352,1546.353,1546.156,1546.606,1546.531,1546.756,1546.755"
Pro-branch,Pb2,33,"1546.159,1546.555,1546.158,1546.1204,1546.519,1546.590,1546.539,1546.39,1546.47,1546.113,1546.115,1546.60,1546.146,1546.279,1546.147,1546.269,1546.34,1546.258,1546.1213,1546.217,1546.219,1546.216,1546.398,1546.357,1546.218,1546.160,1546.1188,1546.319,1546.305,1546.323,1546.306,1546.501,1546.623"
Con-branch,Cb1,90,"1546.1157,1546.1326,1546.152,1546.153,1546.557,1546.154,1546.1168,1546.1185,1546.1183,1546.1178,1546.15,1546.1336,1546.524,1546.686,1546.410,1546.16,1546.619,1546.505,1546.504,1546.409,1546.17,1546.278,1546.407,1546.116,1546.495,1546.463,1546.464,1546.465,1546.459,1546.462,1546.461,1546.494,1546.460,1546.458,1546.470,1546.26,1546.496,1546.261,1546.4,1546.767,1546.388,1546.645,1546.639,1546.708,1546.14,1546.171,1546.551,1546.372,1546.235,1546.184,1546.238,1546.256,1546.542,1546.234,1546.240,1546.241,1546.208,1546.336,1546.344,1546.206,1546.229,1546.190,1546.437,1546.304,1546.356,1546.254,1546.255,1546.262,1546.436,1546.263,1546.21,1546.499,1546.19,1546.106,1546.173,1546.311,1546.186,1546.185,1546.18,1546.40,1546.337,1546.28,1546.1291,1546.722,1546.227,1546.1301,1546.411,1546.412,1546.189,1546.650"
Con-branch,Cb2,96,"1546.1193,1546.1249,1546.41,1546.653,1546.294,1546.418,1546.32,1546.231,1546.335,1546.346,1546.345,1546.233,1546.232,1546.222,1546.48,1546.164,1546.272,1546.192,1546.236,1546.68,1546.69,1546.42,1546.130,1546.347,1546.286,1546.1278,1546.333,1546.488,1546.489,1546.2,1546.603,1546.293,1546.575,1546.587,1546.477,1546.3,1546.540,1546.53,1546.74,1546.734,1546.476,1546.415,1546.502,1546.96,1546.369,1546.75,1546.416,1546.593,1546.594,1546.560,1546.403,1546.82,1546.565,1546.561,1546.591,1546.420,1546.162,1546.264,1546.161,1546.268,1546.664,1546.168,1546.392,1546.536,1546.72,1546.84,1546.79,1546.86,1546.81,1546.456,1546.56,1546.682,1546.50,1546.55,1546.628,1546.95,1546.493,1546.87,1546.88,1546.243,1546.1305,1546.612,1546.699,1546.523,1546.27,1546.246,1546.586,1546.703,1546.720,1546.559,1546.702,1546.532,1546.1309,1546.533,1546.671,1546.731"
Unweakened Pro-branch,UnWPb1,30,"1546.89,1546.1150,1546.585,1546.5,1546.725,1546.498,1546.266,1546.9,1546.640,1546.8,1546.117,1546.193,1546.121,1546.118,1546.119,1546.120,1546.20,1546.301,1546.83,1546.90,1546.65,1546.692,1546.389,1546.390,1546.391,1546.387,1546.382,1546.98,1546.283,1546.282"
Unweakened Pro-branch,UnWPb2,8,"1546.159,1546.555,1546.519,1546.590,1546.160,1546.305,1546.306,1546.623"
Unweakened Con-branch,UnWCb1,14,"1546.1157,1546.15,1546.524,1546.116,1546.26,1546.496,1546.4,1546.639,1546.14,1546.208,1546.190,1546.437,1546.21,1546.18"
Unweakened Con-branch,UnWCb2,9,"1546.1193,1546.2,1546.243,1546.612,1546.699,1546.27,1546.246,1546.671,1546.731"
Pro-Weakening branch,PWb1,22,"1546.527,1546.732,1546.155,1546.610,1546.7,1546.724,1546.520,1546.228,1546.419,1546.139,1546.535,1546.94,1546.355,1546.354,1546.386,1546.352,1546.353,1546.156,1546.606,1546.531,1546.756,1546.755"
Pro-Weakening branch,PWb2,9,"1546.34,1546.258,1546.1213,1546.217,1546.219,1546.216,1546.398,1546.357,1546.218"
Pro-Weakening branch,PWb3,9,"1546.39,1546.47,1546.113,1546.115,1546.60,1546.146,1546.279,1546.147,1546.269"
Pro-Weakening branch,PWb4,12,"1546.29,1546.425,1546.174,1546.421,1546.426,1546.267,1546.91,1546.175,1546.31,1546.52,1546.30,1546.107"
