Branch_Type,Branch_ID,Size,Arguments
# Debate File:,23484_T1of1_23484.1.json,,
# Target Argument:,23484.1,,
# Total Branches:,22,,

Pro-branch,Pb1,4,"23484.2,23484.61,23484.60,23484.59"
Pro-branch,Pb2,11,"23484.5,23484.40,23484.11,23484.38,23484.39,23484.12,23484.28,23484.53,23484.22,23484.18,23484.21"
Pro-branch,Pb3,5,"23484.9,23484.32,23484.13,23484.14,23484.10"
Con-branch,Cb1,2,"23484.3,23484.15"
Con-branch,Cb2,4,"23484.4,23484.104,23484.7,23484.54"
Con-branch,Cb3,5,"23484.6,23484.34,23484.31,23484.17,23484.23"
Con-branch,Cb4,3,"23484.8,23484.44,23484.45"
Con-branch,Cb5,3,"23484.37,23484.49,23484.36"
Con-branch,Cb6,1,23484.102
Unweakened Pro-branch,UnWPb1,4,"23484.2,23484.61,23484.60,23484.59"
Unweakened Pro-branch,UnWPb2,9,"23484.5,23484.40,23484.11,23484.12,23484.28,23484.53,23484.22,23484.18,23484.21"
Unweakened Pro-branch,UnWPb3,4,"23484.9,23484.32,23484.13,23484.14"
Unweakened Con-branch,UnWCb1,2,"23484.3,23484.15"
Unweakened Con-branch,UnWCb2,3,"23484.4,23484.104,23484.54"
Unweakened Con-branch,UnWCb3,4,"23484.6,23484.31,23484.17,23484.23"
Unweakened Con-branch,UnWCb4,3,"23484.8,23484.44,23484.45"
Unweakened Con-branch,UnWCb5,3,"23484.37,23484.49,23484.36"
Unweakened Con-branch,UnWCb6,1,23484.102
Pro-Weakening branch,PWb1,1,23484.10
Pro-Weakening branch,PWb2,2,"23484.38,23484.39"
Con-Weakening branch,CWb1,1,23484.7
Con-Weakening branch,CWb2,1,23484.34
