Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48725_T13of18_48725.29.json,,
# Target Argument:,48725.29,,
# Total Branches:,5,,

Pro-branch,Pb1,3,"48725.69,48725.147,48725.149"
Con-branch,Cb1,1,48725.55
Unweakened Pro-branch,UnWPb1,1,48725.69
Unweakened Con-branch,UnWCb1,1,48725.55
Pro-Weakening branch,PWb1,2,"48725.147,48725.149"
