Branch_Type,Branch_ID,Size,Arguments
# Debate File:,31378_T1of1_31378.3.json,,
# Target Argument:,31378.3,,
# Total Branches:,16,,

Pro-branch,Pb1,1,31378.5
Pro-branch,Pb2,3,"31378.9,31378.29,31378.27"
Pro-branch,Pb3,1,31378.13
Pro-branch,Pb4,1,31378.17
Con-branch,Cb1,1,31378.7
Con-branch,Cb2,1,31378.11
Con-branch,Cb3,1,31378.15
Con-branch,Cb4,2,"31378.19,31378.25"
Unweakened Pro-branch,UnWPb1,1,31378.5
Unweakened Pro-branch,UnWPb2,3,"31378.9,31378.29,31378.27"
Unweakened Pro-branch,UnWPb3,1,31378.13
Unweakened Pro-branch,UnWPb4,1,31378.17
Unweakened Con-branch,UnWCb1,1,31378.7
Unweakened Con-branch,UnWCb2,1,31378.11
Unweakened Con-branch,UnWCb3,1,31378.15
Unweakened Con-branch,UnWCb4,2,"31378.19,31378.25"
