Branch_Type,Branch_ID,Size,Arguments
# Debate File:,37479_T1of1_37479.3.json,,
# Target Argument:,37479.3,,
# Total Branches:,36,,

Pro-branch,Pb1,3,"37479.15,37479.205,37479.199"
Pro-branch,Pb2,22,"37479.23,37479.203,37479.5,37479.131,37479.195,37479.149,37479.133,37479.72,37479.70,37479.68,37479.17,37479.137,37479.139,37479.141,37479.169,37479.171,37479.143,37479.135,37479.21,37479.155,37479.159,37479.157"
Pro-branch,Pb3,14,"37479.26,37479.107,37479.109,37479.111,37479.113,37479.64,37479.129,37479.66,37479.44,37479.13,37479.47,37479.49,37479.19,37479.193"
Pro-branch,Pb4,6,"37479.58,37479.100,37479.103,37479.175,37479.197,37479.60"
Con-branch,Cb1,26,"37479.115,37479.215,37479.213,37479.201,37479.145,37479.151,37479.147,37479.122,37479.34,37479.32,37479.62,37479.74,37479.76,37479.53,37479.93,37479.98,37479.85,37479.42,37479.51,37479.38,37479.81,37479.9,37479.96,37479.55,37479.181,37479.91"
Con-branch,Cb2,1,37479.120
Con-branch,Cb3,12,"37479.125,37479.191,37479.187,37479.162,37479.167,37479.164,37479.7,37479.177,37479.89,37479.87,37479.11,37479.83"
Unweakened Pro-branch,UnWPb1,2,"37479.15,37479.205"
Unweakened Pro-branch,UnWPb2,7,"37479.23,37479.5,37479.72,37479.70,37479.68,37479.17,37479.21"
Unweakened Pro-branch,UnWPb3,8,"37479.26,37479.107,37479.109,37479.111,37479.113,37479.44,37479.13,37479.19"
Unweakened Pro-branch,UnWPb4,3,"37479.58,37479.100,37479.60"
Unweakened Con-branch,UnWCb1,13,"37479.115,37479.215,37479.213,37479.201,37479.122,37479.34,37479.32,37479.93,37479.98,37479.38,37479.81,37479.9,37479.55"
Unweakened Con-branch,UnWCb2,1,37479.120
Unweakened Con-branch,UnWCb3,8,"37479.125,37479.191,37479.187,37479.162,37479.164,37479.7,37479.87,37479.11"
Pro-Weakening branch,PWb1,1,37479.199
Pro-Weakening branch,PWb2,1,37479.203
Pro-Weakening branch,PWb3,3,"37479.64,37479.129,37479.66"
Pro-Weakening branch,PWb4,3,"37479.155,37479.159,37479.157"
Pro-Weakening branch,PWb5,1,37479.135
Pro-Weakening branch,PWb6,6,"37479.137,37479.139,37479.141,37479.169,37479.171,37479.143"
Pro-Weakening branch,PWb7,4,"37479.131,37479.195,37479.149,37479.133"
Pro-Weakening branch,PWb8,1,37479.193
Pro-Weakening branch,PWb9,2,"37479.47,37479.49"
Pro-Weakening branch,PWb10,3,"37479.103,37479.175,37479.197"
Con-Weakening branch,CWb1,3,"37479.145,37479.151,37479.147"
Con-Weakening branch,CWb2,1,37479.83
Con-Weakening branch,CWb3,2,"37479.42,37479.51"
Con-Weakening branch,CWb4,1,37479.85
Con-Weakening branch,CWb5,1,37479.96
Con-Weakening branch,CWb6,1,37479.89
Con-Weakening branch,CWb7,1,37479.177
Con-Weakening branch,CWb8,1,37479.167
Con-Weakening branch,CWb9,1,37479.53
Con-Weakening branch,CWb10,3,"37479.62,37479.74,37479.76"
Con-Weakening branch,CWb11,1,37479.91
Con-Weakening branch,CWb12,1,37479.181
