Branch_Type,Branch_ID,Size,Arguments
# Debate File:,64268_T4of8_64268.9.json,,
# Target Argument:,64268.9,,
# Total Branches:,6,,

Con-branch,Cb1,1,64268.53
Con-branch,Cb2,1,64268.55
Con-branch,Cb3,1,64268.57
Unweakened Con-branch,UnWCb1,1,64268.53
Unweakened Con-branch,UnWCb2,1,64268.55
Unweakened Con-branch,UnWCb3,1,64268.57
