Branch_Type,Branch_ID,Size,Arguments
# Debate File:,13288_T1of7_13288.2.json,,
# Target Argument:,13288.2,,
# Total Branches:,8,,

Pro-branch,Pb1,1,13288.21
Pro-branch,Pb2,6,"13288.4,13288.124,13288.63,13288.64,13288.19,13288.20"
Con-branch,Cb1,1,13288.227
Unweakened Pro-branch,UnWPb1,1,13288.21
Unweakened Pro-branch,UnWPb2,2,"13288.4,13288.124"
Unweakened Con-branch,UnWCb1,1,13288.227
Pro-Weakening branch,PWb1,2,"13288.19,13288.20"
Pro-Weakening branch,PWb2,2,"13288.63,13288.64"
