Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T61of152_1257.498.json,,
# Target Argument:,1257.498,,
# Total Branches:,11,,

Pro-branch,Pb1,1,1257.499
Pro-branch,Pb2,1,1257.500
Pro-branch,Pb3,1,1257.501
Con-branch,Cb1,3,"1257.689,1257.727,1257.726"
Con-branch,Cb2,1,1257.793
Unweakened Pro-branch,UnWPb1,1,1257.499
Unweakened Pro-branch,UnWPb2,1,1257.500
Unweakened Pro-branch,UnWPb3,1,1257.501
Unweakened Con-branch,UnWCb1,2,"1257.689,1257.726"
Unweakened Con-branch,UnWCb2,1,1257.793
Con-Weakening branch,CWb1,1,1257.727
