Branch_Type,Branch_ID,Size,Arguments
# Debate File:,43411_T3of11_43411.7.json,,
# Target Argument:,43411.7,,
# Total Branches:,2,,

Con-branch,Cb1,1,43411.81
Unweakened Con-branch,UnWCb1,1,43411.81
