Branch_Type,Branch_ID,Size,Arguments
# Debate File:,34171_T20of20_34171.645.json,,
# Target Argument:,34171.645,,
# Total Branches:,3,,

Pro-branch,Pb1,3,"34171.647,34171.657,34171.649"
Unweakened Pro-branch,UnWPb1,2,"34171.647,34171.649"
Pro-Weakening branch,PWb1,1,34171.657
