Branch_Type,Branch_ID,Size,Arguments
# Debate File:,33111_T2of11_33111.5.json,,
# Target Argument:,33111.5,,
# Total Branches:,8,,

Pro-branch,Pb1,1,33111.43
Con-branch,Cb1,3,"33111.25,33111.39,33111.27"
Con-branch,Cb2,1,33111.41
Con-branch,Cb3,2,"33111.51,33111.53"
Unweakened Pro-branch,UnWPb1,1,33111.43
Unweakened Con-branch,UnWCb1,3,"33111.25,33111.39,33111.27"
Unweakened Con-branch,UnWCb2,1,33111.41
Unweakened Con-branch,UnWCb3,2,"33111.51,33111.53"
