Branch_Type,Branch_ID,Size,Arguments
# Debate File:,60911_T6of7_60911.13.json,,
# Target Argument:,60911.13,,
# Total Branches:,3,,

Pro-branch,Pb1,2,"60911.17,60911.49"
Unweakened Pro-branch,UnWPb1,1,60911.17
Pro-Weakening branch,PWb1,1,60911.49
