Branch_Type,Branch_ID,Size,Arguments
# Debate File:,6966_T6of6_6966.6.json,,
# Target Argument:,6966.6,,
# Total Branches:,2,,

Con-branch,Cb1,1,6966.14
Unweakened Con-branch,UnWCb1,1,6966.14
