Branch_Type,Branch_ID,Size,Arguments
# Debate File:,41585_T1of10_41585.3.json,,
# Target Argument:,41585.3,,
# Total Branches:,2,,

Con-branch,Cb1,1,41585.23
Unweakened Con-branch,UnWCb1,1,41585.23
