Branch_Type,Branch_ID,Size,Arguments
# Debate File:,6695_T1of1_6695.1.json,,
# Target Argument:,6695.1,,
# Total Branches:,13,,

Pro-branch,Pb1,2,"6695.2,6695.11"
Pro-branch,Pb2,1,6695.31
Con-branch,Cb1,7,"6695.6,6695.3,6695.5,6695.4,6695.12,6695.7,6695.14"
Con-branch,Cb2,4,"6695.8,6695.29,6695.30,6695.9"
Unweakened Pro-branch,UnWPb1,1,6695.2
Unweakened Pro-branch,UnWPb2,1,6695.31
Unweakened Con-branch,UnWCb1,3,"6695.6,6695.3,6695.12"
Unweakened Con-branch,UnWCb2,2,"6695.8,6695.9"
Pro-Weakening branch,PWb1,1,6695.11
Con-Weakening branch,CWb1,2,"6695.7,6695.14"
Con-Weakening branch,CWb2,2,"6695.29,6695.30"
Con-Weakening branch,CWb3,1,6695.4
Con-Weakening branch,CWb4,1,6695.5
