Branch_Type,Branch_ID,Size,Arguments
# Debate File:,30320_T1of1_30320.1.json,,
# Target Argument:,30320.1,,
# Total Branches:,41,,

Pro-branch,Pb1,13,"30320.2,30320.80,30320.130,30320.128,30320.126,30320.124,30320.82,30320.102,30320.100,30320.49,30320.214,30320.51,30320.56"
Pro-branch,Pb2,19,"30320.3,30320.304,30320.285,30320.275,30320.283,30320.172,30320.182,30320.265,30320.176,30320.287,30320.96,30320.122,30320.76,30320.104,30320.41,30320.132,30320.43,30320.13,30320.68"
Pro-branch,Pb3,38,"30320.4,30320.212,30320.143,30320.146,30320.148,30320.273,30320.216,30320.208,30320.261,30320.150,30320.11,30320.134,30320.136,30320.114,30320.226,30320.224,30320.222,30320.190,30320.294,30320.90,30320.106,30320.188,30320.193,30320.197,30320.229,30320.235,30320.205,30320.203,30320.220,30320.218,30320.195,30320.201,30320.199,30320.86,30320.84,30320.31,30320.33,30320.88"
Con-branch,Cb1,16,"30320.6,30320.5,30320.72,30320.53,30320.58,30320.14,30320.141,30320.162,30320.118,30320.112,30320.120,30320.231,30320.92,30320.70,30320.74,30320.35"
Con-branch,Cb2,13,"30320.7,30320.298,30320.174,30320.210,30320.98,30320.180,30320.184,30320.186,30320.178,30320.110,30320.108,30320.45,30320.47"
Con-branch,Cb3,16,"30320.10,30320.8,30320.94,30320.39,30320.138,30320.37,30320.9,30320.116,30320.78,30320.168,30320.170,30320.62,30320.292,30320.66,30320.64,30320.12"
Con-branch,Cb4,21,"30320.310,30320.320,30320.279,30320.312,30320.164,30320.166,30320.239,30320.241,30320.269,30320.247,30320.245,30320.257,30320.243,30320.255,30320.249,30320.271,30320.277,30320.267,30320.251,30320.237,30320.308"
Unweakened Pro-branch,UnWPb1,1,30320.2
Unweakened Pro-branch,UnWPb2,3,"30320.3,30320.275,30320.283"
Unweakened Pro-branch,UnWPb3,1,30320.4
Unweakened Con-branch,UnWCb1,4,"30320.6,30320.5,30320.53,30320.35"
Unweakened Con-branch,UnWCb2,6,"30320.7,30320.298,30320.174,30320.210,30320.45,30320.47"
Unweakened Con-branch,UnWCb3,8,"30320.10,30320.8,30320.94,30320.39,30320.37,30320.116,30320.78,30320.12"
Unweakened Con-branch,UnWCb4,5,"30320.310,30320.320,30320.279,30320.166,30320.308"
Pro-Weakening branch,PWb1,8,"30320.80,30320.130,30320.128,30320.126,30320.124,30320.82,30320.102,30320.100"
Pro-Weakening branch,PWb2,3,"30320.41,30320.132,30320.43"
Pro-Weakening branch,PWb3,2,"30320.96,30320.122"
Pro-Weakening branch,PWb4,5,"30320.172,30320.182,30320.265,30320.176,30320.287"
Pro-Weakening branch,PWb5,1,30320.304
Pro-Weakening branch,PWb6,3,"30320.31,30320.33,30320.88"
Pro-Weakening branch,PWb7,1,30320.84
Pro-Weakening branch,PWb8,1,30320.86
Pro-Weakening branch,PWb9,2,"30320.134,30320.136"
Pro-Weakening branch,PWb10,9,"30320.143,30320.146,30320.148,30320.273,30320.216,30320.208,30320.261,30320.150,30320.11"
Pro-Weakening branch,PWb11,1,30320.212
Con-Weakening branch,CWb1,2,"30320.14,30320.141"
Con-Weakening branch,CWb2,2,"30320.70,30320.74"
Con-Weakening branch,CWb3,1,30320.92
Con-Weakening branch,CWb4,3,"30320.112,30320.120,30320.231"
Con-Weakening branch,CWb5,1,30320.118
Con-Weakening branch,CWb6,1,30320.162
Con-Weakening branch,CWb7,7,"30320.98,30320.180,30320.184,30320.186,30320.178,30320.110,30320.108"
Con-Weakening branch,CWb8,1,30320.164
Con-Weakening branch,CWb9,1,30320.58
Con-Weakening branch,CWb10,1,30320.72
Con-Weakening branch,CWb11,2,"30320.168,30320.170"
Con-Weakening branch,CWb12,1,30320.9
Con-Weakening branch,CWb13,1,30320.237
Con-Weakening branch,CWb14,13,"30320.239,30320.241,30320.269,30320.247,30320.245,30320.257,30320.243,30320.255,30320.249,30320.271,30320.277,30320.267,30320.251"
Con-Weakening branch,CWb15,1,30320.312
Con-Weakening branch,CWb16,1,30320.138
