Branch_Type,Branch_ID,Size,Arguments
# Debate File:,5119_T1of1_5119.1.json,,
# Target Argument:,5119.1,,
# Total Branches:,20,,

Pro-branch,Pb1,10,"5119.2,5119.36,5119.21,5119.13,5119.15,5119.14,5119.12,5119.8,5119.23,5119.6"
Pro-branch,Pb2,7,"5119.4,5119.42,5119.37,5119.31,5119.16,5119.7,5119.40"
Con-branch,Cb1,3,"5119.3,5119.26,5119.5"
Con-branch,Cb2,2,"5119.19,5119.24"
Con-branch,Cb3,3,"5119.34,5119.35,5119.38"
Unweakened Pro-branch,UnWPb1,4,"5119.2,5119.36,5119.13,5119.15"
Unweakened Pro-branch,UnWPb2,3,"5119.4,5119.37,5119.7"
Unweakened Con-branch,UnWCb1,2,"5119.3,5119.5"
Unweakened Con-branch,UnWCb2,1,5119.19
Unweakened Con-branch,UnWCb3,1,5119.34
Pro-Weakening branch,PWb1,1,5119.6
Pro-Weakening branch,PWb2,2,"5119.8,5119.23"
Pro-Weakening branch,PWb3,1,5119.12
Pro-Weakening branch,PWb4,1,5119.21
Pro-Weakening branch,PWb5,1,5119.16
Pro-Weakening branch,PWb6,1,5119.31
Pro-Weakening branch,PWb7,1,5119.42
Pro-Weakening branch,PWb8,1,5119.14
Pro-Weakening branch,PWb9,1,5119.40
Con-Weakening branch,CWb1,1,5119.24
