Branch_Type,Branch_ID,Size,Arguments
# Debate File:,44993_T3of4_44993.7.json,,
# Target Argument:,44993.7,,
# Total Branches:,2,,

Con-branch,Cb1,1,44993.323
Unweakened Con-branch,UnWCb1,1,44993.323
