Branch_Type,Branch_ID,Size,Arguments
# Debate File:,35674_T1of3_35674.3.json,,
# Target Argument:,35674.3,,
# Total Branches:,16,,

Pro-branch,Pb1,1,35674.7
Pro-branch,Pb2,1,35674.9
Pro-branch,Pb3,2,"35674.13,35674.19"
Pro-branch,Pb4,1,35674.15
Pro-branch,Pb5,2,"35674.17,35674.21"
Pro-branch,Pb6,2,"35674.23,35674.25"
Pro-branch,Pb7,1,35674.59
Con-branch,Cb1,1,35674.5
Unweakened Pro-branch,UnWPb1,1,35674.7
Unweakened Pro-branch,UnWPb2,1,35674.9
Unweakened Pro-branch,UnWPb3,2,"35674.13,35674.19"
Unweakened Pro-branch,UnWPb4,1,35674.15
Unweakened Pro-branch,UnWPb5,2,"35674.17,35674.21"
Unweakened Pro-branch,UnWPb6,2,"35674.23,35674.25"
Unweakened Pro-branch,UnWPb7,1,35674.59
Unweakened Con-branch,UnWCb1,1,35674.5
