Branch_Type,Branch_ID,Size,Arguments
# Debate File:,28873_T2of4_28873.2.json,,
# Target Argument:,28873.2,,
# Total Branches:,8,,

Pro-branch,Pb1,1,28873.16
Con-branch,Cb1,1,28873.10
Con-branch,Cb2,1,28873.11
Con-branch,Cb3,1,28873.15
Unweakened Pro-branch,UnWPb1,1,28873.16
Unweakened Con-branch,UnWCb1,1,28873.10
Unweakened Con-branch,UnWCb2,1,28873.11
Unweakened Con-branch,UnWCb3,1,28873.15
