Branch_Type,Branch_ID,Size,Arguments
# Debate File:,53298_T1of1_53298.3.json,,
# Target Argument:,53298.3,,
# Total Branches:,29,,

Pro-branch,Pb1,3,"53298.7,53298.31,53298.64"
Pro-branch,Pb2,4,"53298.11,53298.79,53298.29,53298.17"
Pro-branch,Pb3,1,53298.15
Pro-branch,Pb4,2,"53298.44,53298.46"
Pro-branch,Pb5,1,53298.85
Pro-branch,Pb6,3,"53298.88,53298.13,53298.66"
Con-branch,Cb1,5,"53298.9,53298.91,53298.81,53298.33,53298.27"
Con-branch,Cb2,17,"53298.25,53298.39,53298.69,53298.73,53298.71,53298.5,53298.83,53298.35,53298.41,53298.52,53298.54,53298.23,53298.56,53298.60,53298.21,53298.58,53298.19"
Con-branch,Cb3,2,"53298.48,53298.50"
Con-branch,Cb4,1,53298.75
Con-branch,Cb5,1,53298.77
Unweakened Pro-branch,UnWPb1,2,"53298.7,53298.31"
Unweakened Pro-branch,UnWPb2,3,"53298.11,53298.79,53298.29"
Unweakened Pro-branch,UnWPb3,1,53298.15
Unweakened Pro-branch,UnWPb4,1,53298.44
Unweakened Pro-branch,UnWPb5,1,53298.85
Unweakened Pro-branch,UnWPb6,3,"53298.88,53298.13,53298.66"
Unweakened Con-branch,UnWCb1,2,"53298.9,53298.91"
Unweakened Con-branch,UnWCb2,1,53298.25
Unweakened Con-branch,UnWCb3,2,"53298.48,53298.50"
Unweakened Con-branch,UnWCb4,1,53298.75
Unweakened Con-branch,UnWCb5,1,53298.77
Pro-Weakening branch,PWb1,1,53298.17
Pro-Weakening branch,PWb2,1,53298.46
Pro-Weakening branch,PWb3,1,53298.64
Con-Weakening branch,CWb1,1,53298.27
Con-Weakening branch,CWb2,1,53298.33
Con-Weakening branch,CWb3,1,53298.81
Con-Weakening branch,CWb4,16,"53298.39,53298.69,53298.73,53298.71,53298.5,53298.83,53298.35,53298.41,53298.52,53298.54,53298.23,53298.56,53298.60,53298.21,53298.58,53298.19"
