Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14793_T1of7_14793.1.json,,
# Target Argument:,14793.1,,
# Total Branches:,6,,

Con-branch,Cb1,1,14793.12
Con-branch,Cb2,1,14793.13
Con-branch,Cb3,1,14793.14
Unweakened Con-branch,UnWCb1,1,14793.12
Unweakened Con-branch,UnWCb2,1,14793.13
Unweakened Con-branch,UnWCb3,1,14793.14
