Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1260_T10of20_1260.271.json,,
# Target Argument:,1260.271,,
# Total Branches:,9,,

Pro-branch,Pb1,3,"1260.343,1260.345,1260.344"
Pro-branch,Pb2,1,1260.705
Con-branch,Cb1,1,1260.303
Con-branch,Cb2,1,1260.739
Unweakened Pro-branch,UnWPb1,2,"1260.343,1260.344"
Unweakened Pro-branch,UnWPb2,1,1260.705
Unweakened Con-branch,UnWCb1,1,1260.303
Unweakened Con-branch,UnWCb2,1,1260.739
Pro-Weakening branch,PWb1,1,1260.345
