Branch_Type,Branch_ID,Size,Arguments
# Debate File:,46180_T16of29_46180.47.json,,
# Target Argument:,46180.47,,
# Total Branches:,7,,

Pro-branch,Pb1,1,46180.109
Con-branch,Cb1,2,"46180.135,46180.225"
Con-branch,Cb2,1,46180.137
Unweakened Pro-branch,UnWPb1,1,46180.109
Unweakened Con-branch,UnWCb1,1,46180.135
Unweakened Con-branch,UnWCb2,1,46180.137
Con-Weakening branch,CWb1,1,46180.225
