Branch_Type,Branch_ID,Size,Arguments
# Debate File:,36624_T13of14_36624.815.json,,
# Target Argument:,36624.815,,
# Total Branches:,8,,

Pro-branch,Pb1,3,"36624.817,36624.823,36624.825"
Pro-branch,Pb2,2,"36624.819,36624.829"
Con-branch,Cb1,1,36624.821
Unweakened Pro-branch,UnWPb1,2,"36624.817,36624.823"
Unweakened Pro-branch,UnWPb2,1,36624.819
Unweakened Con-branch,UnWCb1,1,36624.821
Pro-Weakening branch,PWb1,1,36624.829
Pro-Weakening branch,PWb2,1,36624.825
