Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48292_T1of1_48292.3.json,,
# Target Argument:,48292.3,,
# Total Branches:,19,,

Pro-branch,Pb1,6,"48292.7,48292.73,48292.5,48292.75,48292.31,48292.19"
Pro-branch,Pb2,1,48292.9
Pro-branch,Pb3,7,"48292.15,48292.41,48292.43,48292.35,48292.71,48292.21,48292.23"
Con-branch,Cb1,15,"48292.11,48292.45,48292.49,48292.47,48292.33,48292.63,48292.61,48292.57,48292.65,48292.59,48292.55,48292.53,48292.51,48292.29,48292.17"
Con-branch,Cb2,3,"48292.13,48292.27,48292.25"
Con-branch,Cb3,4,"48292.37,48292.69,48292.67,48292.39"
Unweakened Pro-branch,UnWPb1,2,"48292.7,48292.73"
Unweakened Pro-branch,UnWPb2,1,48292.9
Unweakened Pro-branch,UnWPb3,3,"48292.15,48292.41,48292.43"
Unweakened Con-branch,UnWCb1,6,"48292.11,48292.33,48292.63,48292.61,48292.29,48292.17"
Unweakened Con-branch,UnWCb2,2,"48292.13,48292.25"
Unweakened Con-branch,UnWCb3,2,"48292.37,48292.39"
Pro-Weakening branch,PWb1,4,"48292.5,48292.75,48292.31,48292.19"
Pro-Weakening branch,PWb2,4,"48292.35,48292.71,48292.21,48292.23"
Con-Weakening branch,CWb1,3,"48292.45,48292.49,48292.47"
Con-Weakening branch,CWb2,1,48292.27
Con-Weakening branch,CWb3,1,48292.67
Con-Weakening branch,CWb4,1,48292.69
Con-Weakening branch,CWb5,6,"48292.57,48292.65,48292.59,48292.55,48292.53,48292.51"
