Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48305_T7of20_48305.41.json,,
# Target Argument:,48305.41,,
# Total Branches:,7,,

Con-branch,Cb1,3,"48305.49,48305.77,48305.51"
Con-branch,Cb2,1,48305.299
Con-branch,Cb3,1,48305.301
Unweakened Con-branch,UnWCb1,2,"48305.49,48305.51"
Unweakened Con-branch,UnWCb2,1,48305.299
Unweakened Con-branch,UnWCb3,1,48305.301
Con-Weakening branch,CWb1,1,48305.77
