Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39173_T3of8_39173.15.json,,
# Target Argument:,39173.15,,
# Total Branches:,8,,

Pro-branch,Pb1,3,"39173.17,39173.33,39173.35"
Pro-branch,Pb2,1,39173.93
Con-branch,Cb1,4,"39173.19,39173.113,39173.91,39173.111"
Unweakened Pro-branch,UnWPb1,1,39173.17
Unweakened Pro-branch,UnWPb2,1,39173.93
Unweakened Con-branch,UnWCb1,2,"39173.19,39173.113"
Pro-Weakening branch,PWb1,2,"39173.33,39173.35"
Con-Weakening branch,CWb1,2,"39173.91,39173.111"
