Branch_Type,Branch_ID,Size,Arguments
# Debate File:,58126_T11of52_58126.23.json,,
# Target Argument:,58126.23,,
# Total Branches:,6,,

Pro-branch,Pb1,1,58126.37
Pro-branch,Pb2,1,58126.39
Pro-branch,Pb3,1,58126.41
Unweakened Pro-branch,UnWPb1,1,58126.37
Unweakened Pro-branch,UnWPb2,1,58126.39
Unweakened Pro-branch,UnWPb3,1,58126.41
