Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1622_T10of18_1622.90.json,,
# Target Argument:,1622.90,,
# Total Branches:,2,,

Con-branch,Cb1,1,1622.134
Unweakened Con-branch,UnWCb1,1,1622.134
