Branch_Type,Branch_ID,Size,Arguments
# Debate File:,52244_T1of1_52244.3.json,,
# Target Argument:,52244.3,,
# Total Branches:,16,,

Pro-branch,Pb1,1,52244.13
Pro-branch,Pb2,2,"52244.17,52244.20"
Pro-branch,Pb3,4,"52244.27,52244.35,52244.5,52244.11"
Pro-branch,Pb4,1,52244.31
Con-branch,Cb1,3,"52244.7,52244.15,52244.37"
Con-branch,Cb2,3,"52244.22,52244.33,52244.9"
Con-branch,Cb3,1,52244.25
Unweakened Pro-branch,UnWPb1,1,52244.13
Unweakened Pro-branch,UnWPb2,2,"52244.17,52244.20"
Unweakened Pro-branch,UnWPb3,3,"52244.27,52244.5,52244.11"
Unweakened Pro-branch,UnWPb4,1,52244.31
Unweakened Con-branch,UnWCb1,1,52244.7
Unweakened Con-branch,UnWCb2,3,"52244.22,52244.33,52244.9"
Unweakened Con-branch,UnWCb3,1,52244.25
Pro-Weakening branch,PWb1,1,52244.35
Con-Weakening branch,CWb1,2,"52244.15,52244.37"
