Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39833_T2of6_39833.5.json,,
# Target Argument:,39833.5,,
# Total Branches:,6,,

Pro-branch,Pb1,1,39833.17
Con-branch,Cb1,1,39833.13
Con-branch,Cb2,1,39833.15
Unweakened Pro-branch,UnWPb1,1,39833.17
Unweakened Con-branch,UnWCb1,1,39833.13
Unweakened Con-branch,UnWCb2,1,39833.15
