Branch_Type,Branch_ID,Size,Arguments
# Debate File:,57887_T1of3_57887.3.json,,
# Target Argument:,57887.3,,
# Total Branches:,7,,

Pro-branch,Pb1,3,"57887.13,57887.40,57887.17"
Con-branch,Cb1,2,"57887.15,57887.21"
Unweakened Pro-branch,UnWPb1,1,57887.13
Unweakened Con-branch,UnWCb1,1,57887.15
Pro-Weakening branch,PWb1,1,57887.17
Pro-Weakening branch,PWb2,1,57887.40
Con-Weakening branch,CWb1,1,57887.21
