Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T84of152_1257.755.json,,
# Target Argument:,1257.755,,
# Total Branches:,5,,

Pro-branch,Pb1,2,"1257.756,1257.855"
Con-branch,Cb1,1,1257.942
Unweakened Pro-branch,UnWPb1,1,1257.756
Unweakened Con-branch,UnWCb1,1,1257.942
Pro-Weakening branch,PWb1,1,1257.855
