Branch_Type,Branch_ID,Size,Arguments
# Debate File:,30279_T1of1_30279.1.json,,
# Target Argument:,30279.1,,
# Total Branches:,45,,

Pro-branch,Pb1,52,"30279.3,30279.15,30279.504,30279.101,30279.962,30279.954,30279.508,30279.546,30279.540,30279.515,30279.861,30279.960,30279.41,30279.573,30279.708,30279.706,30279.582,30279.447,30279.37,30279.958,30279.956,30279.38,30279.77,30279.76,30279.172,30279.6,30279.890,30279.440,30279.964,30279.467,30279.677,30279.693,30279.679,30279.140,30279.465,30279.159,30279.150,30279.148,30279.25,30279.23,30279.863,30279.869,30279.867,30279.865,30279.542,30279.186,30279.9,30279.778,30279.1008,30279.784,30279.782,30279.93"
Pro-branch,Pb2,39,"30279.7,30279.852,30279.168,30279.932,30279.894,30279.892,30279.643,30279.842,30279.838,30279.859,30279.856,30279.854,30279.840,30279.243,30279.251,30279.248,30279.246,30279.244,30279.968,30279.247,30279.245,30279.31,30279.800,30279.966,30279.798,30279.475,30279.1002,30279.945,30279.121,30279.8,30279.54,30279.57,30279.55,30279.802,30279.51,30279.14,30279.50,30279.805,30279.28"
Con-branch,Cb1,73,"30279.2,30279.90,30279.10,30279.92,30279.137,30279.122,30279.114,30279.100,30279.5,30279.189,30279.19,30279.20,30279.13,30279.980,30279.164,30279.11,30279.695,30279.205,30279.699,30279.555,30279.553,30279.619,30279.199,30279.139,30279.187,30279.239,30279.194,30279.86,30279.665,30279.39,30279.125,30279.21,30279.226,30279.22,30279.224,30279.32,30279.438,30279.240,30279.241,30279.118,30279.557,30279.844,30279.609,30279.567,30279.565,30279.234,30279.238,30279.258,30279.972,30279.260,30279.257,30279.970,30279.584,30279.252,30279.831,30279.561,30279.976,30279.873,30279.871,30279.590,30279.974,30279.35,30279.486,30279.978,30279.502,30279.201,30279.569,30279.571,30279.193,30279.59,30279.982,30279.203,30279.202"
Con-branch,Cb2,32,"30279.631,30279.906,30279.924,30279.229,30279.228,30279.231,30279.922,30279.544,30279.209,30279.848,30279.937,30279.935,30279.669,30279.811,30279.809,30279.671,30279.232,30279.673,30279.943,30279.941,30279.939,30279.436,30279.661,30279.984,30279.992,30279.990,30279.986,30279.994,30279.988,30279.904,30279.898,30279.902"
Unweakened Pro-branch,UnWPb1,9,"30279.3,30279.15,30279.573,30279.582,30279.447,30279.77,30279.76,30279.9,30279.93"
Unweakened Pro-branch,UnWPb2,5,"30279.7,30279.8,30279.802,30279.14,30279.805"
Unweakened Con-branch,UnWCb1,18,"30279.2,30279.90,30279.619,30279.139,30279.239,30279.86,30279.234,30279.258,30279.972,30279.252,30279.590,30279.35,30279.486,30279.978,30279.201,30279.59,30279.203,30279.202"
Unweakened Con-branch,UnWCb2,6,"30279.631,30279.906,30279.544,30279.209,30279.661,30279.904"
Pro-Weakening branch,PWb1,7,"30279.23,30279.863,30279.869,30279.867,30279.865,30279.542,30279.186"
Pro-Weakening branch,PWb2,14,"30279.6,30279.890,30279.440,30279.964,30279.467,30279.677,30279.693,30279.679,30279.140,30279.465,30279.159,30279.150,30279.148,30279.25"
Pro-Weakening branch,PWb3,15,"30279.643,30279.842,30279.838,30279.859,30279.856,30279.854,30279.840,30279.243,30279.251,30279.248,30279.246,30279.244,30279.968,30279.247,30279.245"
Pro-Weakening branch,PWb4,5,"30279.852,30279.168,30279.932,30279.894,30279.892"
Pro-Weakening branch,PWb5,1,30279.172
Pro-Weakening branch,PWb6,3,"30279.861,30279.960,30279.41"
Pro-Weakening branch,PWb7,8,"30279.504,30279.101,30279.962,30279.954,30279.508,30279.546,30279.540,30279.515"
Pro-Weakening branch,PWb8,1,30279.51
Pro-Weakening branch,PWb9,3,"30279.54,30279.57,30279.55"
Pro-Weakening branch,PWb10,4,"30279.37,30279.958,30279.956,30279.38"
Pro-Weakening branch,PWb11,1,30279.706
Pro-Weakening branch,PWb12,1,30279.708
Pro-Weakening branch,PWb13,1,30279.28
Pro-Weakening branch,PWb14,1,30279.50
Con-Weakening branch,CWb1,5,"30279.557,30279.844,30279.609,30279.567,30279.565"
Con-Weakening branch,CWb2,12,"30279.665,30279.39,30279.125,30279.21,30279.226,30279.22,30279.224,30279.32,30279.438,30279.240,30279.241,30279.118"
Con-Weakening branch,CWb3,5,"30279.673,30279.943,30279.941,30279.939,30279.436"
Con-Weakening branch,CWb4,8,"30279.848,30279.937,30279.935,30279.669,30279.811,30279.809,30279.671,30279.232"
Con-Weakening branch,CWb5,1,30279.193
Con-Weakening branch,CWb6,2,"30279.569,30279.571"
Con-Weakening branch,CWb7,3,"30279.257,30279.970,30279.584"
Con-Weakening branch,CWb8,1,30279.238
Con-Weakening branch,CWb9,5,"30279.695,30279.205,30279.699,30279.555,30279.553"
