Branch_Type,Branch_ID,Size,Arguments
# Debate File:,45697_T7of20_45697.19.json,,
# Target Argument:,45697.19,,
# Total Branches:,2,,

Con-branch,Cb1,1,45697.333
Unweakened Con-branch,UnWCb1,1,45697.333
