Branch_Type,Branch_ID,Size,Arguments
# Debate File:,60162_T1of1_60162.3.json,,
# Target Argument:,60162.3,,
# Total Branches:,12,,

Pro-branch,Pb1,2,"60162.5,60162.7"
Pro-branch,Pb2,2,"60162.15,60162.17"
Con-branch,Cb1,3,"60162.9,60162.13,60162.11"
Con-branch,Cb2,2,"60162.19,60162.21"
Unweakened Pro-branch,UnWPb1,1,60162.5
Unweakened Pro-branch,UnWPb2,2,"60162.15,60162.17"
Unweakened Con-branch,UnWCb1,1,60162.9
Unweakened Con-branch,UnWCb2,1,60162.19
Pro-Weakening branch,PWb1,1,60162.7
Con-Weakening branch,CWb1,1,60162.11
Con-Weakening branch,CWb2,1,60162.13
Con-Weakening branch,CWb3,1,60162.21
