Branch_Type,Branch_ID,Size,Arguments
# Debate File:,42591_T11of18_42591.42.json,,
# Target Argument:,42591.42,,
# Total Branches:,8,,

Pro-branch,Pb1,1,42591.150
Pro-branch,Pb2,1,42591.152
Con-branch,Cb1,1,42591.154
Con-branch,Cb2,2,"42591.248,42591.246"
Unweakened Pro-branch,UnWPb1,1,42591.150
Unweakened Pro-branch,UnWPb2,1,42591.152
Unweakened Con-branch,UnWCb1,1,42591.154
Unweakened Con-branch,UnWCb2,2,"42591.248,42591.246"
