Branch_Type,Branch_ID,Size,Arguments
# Debate File:,47145_T3of7_47145.25.json,,
# Target Argument:,47145.25,,
# Total Branches:,3,,

Con-branch,Cb1,2,"47145.27,47145.29"
Unweakened Con-branch,UnWCb1,1,47145.27
Con-Weakening branch,CWb1,1,47145.29
