Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14073_T1of1_14073.1.json,,
# Target Argument:,14073.1,,
# Total Branches:,40,,

Pro-branch,Pb1,2,"14073.2,14073.37"
Pro-branch,Pb2,4,"14073.3,14073.36,14073.35,14073.15"
Pro-branch,Pb3,4,"14073.5,14073.34,14073.19,14073.16"
Pro-branch,Pb4,2,"14073.7,14073.33"
Pro-branch,Pb5,6,"14073.8,14073.32,14073.18,14073.13,14073.12,14073.11"
Pro-branch,Pb6,2,"14073.9,14073.27"
Pro-branch,Pb7,1,14073.39
Con-branch,Cb1,6,"14073.4,14073.22,14073.23,14073.24,14073.21,14073.26"
Con-branch,Cb2,3,"14073.6,14073.20,14073.17"
Con-branch,Cb3,6,"14073.10,14073.14,14073.40,14073.28,14073.29,14073.30"
Con-branch,Cb4,1,14073.31
Con-branch,Cb5,1,14073.38
Con-branch,Cb6,2,"14073.41,14073.42"
Unweakened Pro-branch,UnWPb1,1,14073.2
Unweakened Pro-branch,UnWPb2,2,"14073.3,14073.36"
Unweakened Pro-branch,UnWPb3,2,"14073.5,14073.19"
Unweakened Pro-branch,UnWPb4,1,14073.7
Unweakened Pro-branch,UnWPb5,3,"14073.8,14073.32,14073.11"
Unweakened Pro-branch,UnWPb6,1,14073.9
Unweakened Pro-branch,UnWPb7,1,14073.39
Unweakened Con-branch,UnWCb1,4,"14073.4,14073.22,14073.23,14073.24"
Unweakened Con-branch,UnWCb2,1,14073.6
Unweakened Con-branch,UnWCb3,4,"14073.10,14073.14,14073.40,14073.28"
Unweakened Con-branch,UnWCb4,1,14073.31
Unweakened Con-branch,UnWCb5,1,14073.38
Unweakened Con-branch,UnWCb6,2,"14073.41,14073.42"
Pro-Weakening branch,PWb1,1,14073.37
Pro-Weakening branch,PWb2,1,14073.15
Pro-Weakening branch,PWb3,1,14073.35
Pro-Weakening branch,PWb4,1,14073.16
Pro-Weakening branch,PWb5,1,14073.34
Pro-Weakening branch,PWb6,1,14073.33
Pro-Weakening branch,PWb7,1,14073.12
Pro-Weakening branch,PWb8,1,14073.13
Pro-Weakening branch,PWb9,1,14073.18
Pro-Weakening branch,PWb10,1,14073.27
Con-Weakening branch,CWb1,2,"14073.21,14073.26"
Con-Weakening branch,CWb2,1,14073.17
Con-Weakening branch,CWb3,1,14073.20
Con-Weakening branch,CWb4,2,"14073.29,14073.30"
