Branch_Type,Branch_ID,Size,Arguments
# Debate File:,2178_T1of1_2178.1.json,,
# Target Argument:,2178.1,,
# Total Branches:,35,,

Pro-branch,Pb1,21,"2178.5,2178.440,2178.4,2178.338,2178.446,2178.450,2178.448,2178.82,2178.81,2178.80,2178.385,2178.387,2178.328,2178.75,2178.74,2178.77,2178.73,2178.389,2178.78,2178.79,2178.391"
Pro-branch,Pb2,10,"2178.6,2178.58,2178.64,2178.84,2178.65,2178.414,2178.69,2178.68,2178.67,2178.72"
Pro-branch,Pb3,22,"2178.147,2178.397,2178.368,2178.411,2178.342,2178.399,2178.401,2178.409,2178.154,2178.403,2178.149,2178.416,2178.150,2178.153,2178.151,2178.152,2178.405,2178.157,2178.148,2178.407,2178.158,2178.159"
Pro-branch,Pb4,36,"2178.320,2178.421,2178.99,2178.104,2178.103,2178.366,2178.102,2178.8,2178.354,2178.352,2178.45,2178.60,2178.44,2178.9,2178.50,2178.51,2178.43,2178.49,2178.48,2178.359,2178.324,2178.46,2178.27,2178.370,2178.30,2178.31,2178.28,2178.33,2178.35,2178.39,2178.37,2178.36,2178.127,2178.128,2178.11,2178.10"
Con-branch,Cb1,36,"2178.105,2178.426,2178.436,2178.432,2178.434,2178.430,2178.393,2178.423,2178.395,2178.114,2178.115,2178.119,2178.118,2178.125,2178.124,2178.117,2178.116,2178.123,2178.122,2178.121,2178.120,2178.380,2178.110,2178.90,2178.95,2178.94,2178.93,2178.98,2178.97,2178.96,2178.113,2178.112,2178.107,2178.344,2178.160,2178.161"
Con-branch,Cb2,10,"2178.126,2178.129,2178.131,2178.137,2178.135,2178.136,2178.134,2178.130,2178.133,2178.132"
Unweakened Pro-branch,UnWPb1,12,"2178.5,2178.4,2178.82,2178.81,2178.80,2178.328,2178.75,2178.74,2178.77,2178.73,2178.78,2178.79"
Unweakened Pro-branch,UnWPb2,3,"2178.6,2178.58,2178.72"
Unweakened Pro-branch,UnWPb3,12,"2178.147,2178.368,2178.342,2178.154,2178.149,2178.416,2178.150,2178.153,2178.151,2178.152,2178.157,2178.148"
Unweakened Pro-branch,UnWPb4,15,"2178.320,2178.421,2178.8,2178.354,2178.352,2178.45,2178.60,2178.44,2178.9,2178.43,2178.48,2178.324,2178.46,2178.11,2178.10"
Unweakened Con-branch,UnWCb1,12,"2178.105,2178.426,2178.436,2178.432,2178.434,2178.430,2178.393,2178.423,2178.395,2178.114,2178.380,2178.161"
Unweakened Con-branch,UnWCb2,1,2178.126
Pro-Weakening branch,PWb1,2,"2178.385,2178.387"
Pro-Weakening branch,PWb2,1,2178.440
Pro-Weakening branch,PWb3,7,"2178.64,2178.84,2178.65,2178.414,2178.69,2178.68,2178.67"
Pro-Weakening branch,PWb4,1,2178.397
Pro-Weakening branch,PWb5,5,"2178.99,2178.104,2178.103,2178.366,2178.102"
Pro-Weakening branch,PWb6,1,2178.389
Pro-Weakening branch,PWb7,4,"2178.338,2178.446,2178.450,2178.448"
Pro-Weakening branch,PWb8,1,2178.391
Pro-Weakening branch,PWb9,2,"2178.158,2178.159"
Pro-Weakening branch,PWb10,1,2178.407
Pro-Weakening branch,PWb11,1,2178.403
Pro-Weakening branch,PWb12,3,"2178.399,2178.401,2178.409"
Pro-Weakening branch,PWb13,1,2178.411
Pro-Weakening branch,PWb14,12,"2178.27,2178.370,2178.30,2178.31,2178.28,2178.33,2178.35,2178.39,2178.37,2178.36,2178.127,2178.128"
Pro-Weakening branch,PWb15,2,"2178.50,2178.51"
Pro-Weakening branch,PWb16,1,2178.405
Pro-Weakening branch,PWb17,1,2178.49
Pro-Weakening branch,PWb18,1,2178.359
Con-Weakening branch,CWb1,2,"2178.344,2178.160"
Con-Weakening branch,CWb2,9,"2178.129,2178.131,2178.137,2178.135,2178.136,2178.134,2178.130,2178.133,2178.132"
Con-Weakening branch,CWb3,1,2178.107
Con-Weakening branch,CWb4,10,"2178.110,2178.90,2178.95,2178.94,2178.93,2178.98,2178.97,2178.96,2178.113,2178.112"
Con-Weakening branch,CWb5,11,"2178.115,2178.119,2178.118,2178.125,2178.124,2178.117,2178.116,2178.123,2178.122,2178.121,2178.120"
