Branch_Type,Branch_ID,Size,Arguments
# Debate File:,34171_T14of20_34171.361.json,,
# Target Argument:,34171.361,,
# Total Branches:,2,,

Con-branch,Cb1,1,34171.385
Unweakened Con-branch,UnWCb1,1,34171.385
