Branch_Type,Branch_ID,Size,Arguments
# Debate File:,60911_T2of7_60911.5.json,,
# Target Argument:,60911.5,,
# Total Branches:,8,,

Pro-branch,Pb1,4,"60911.23,60911.67,60911.35,60911.33"
Con-branch,Cb1,1,60911.25
Con-branch,Cb2,1,60911.31
Unweakened Pro-branch,UnWPb1,2,"60911.23,60911.35"
Unweakened Con-branch,UnWCb1,1,60911.25
Unweakened Con-branch,UnWCb2,1,60911.31
Pro-Weakening branch,PWb1,1,60911.33
Pro-Weakening branch,PWb2,1,60911.67
