Branch_Type,Branch_ID,Size,Arguments
# Debate File:,45532_T1of11_45532.3.json,,
# Target Argument:,45532.3,,
# Total Branches:,8,,

Pro-branch,Pb1,2,"45532.19,45532.57"
Pro-branch,Pb2,1,45532.89
Pro-branch,Pb3,1,45532.107
Con-branch,Cb1,2,"45532.21,45532.55"
Unweakened Pro-branch,UnWPb1,2,"45532.19,45532.57"
Unweakened Pro-branch,UnWPb2,1,45532.89
Unweakened Pro-branch,UnWPb3,1,45532.107
Unweakened Con-branch,UnWCb1,2,"45532.21,45532.55"
