Branch_Type,Branch_ID,Size,Arguments
# Debate File:,41790_T11of17_41790.23.json,,
# Target Argument:,41790.23,,
# Total Branches:,2,,

Con-branch,Cb1,1,41790.60
Unweakened Con-branch,UnWCb1,1,41790.60
