Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T69of152_1257.575.json,,
# Target Argument:,1257.575,,
# Total Branches:,20,,

Pro-branch,Pb1,1,1257.607
Pro-branch,Pb2,1,1257.608
Pro-branch,Pb3,1,1257.2286
Pro-branch,Pb4,1,1257.2288
Pro-branch,Pb5,1,1257.2290
Con-branch,Cb1,1,1257.619
Con-branch,Cb2,1,1257.702
Con-branch,Cb3,1,1257.701
Con-branch,Cb4,1,1257.718
Con-branch,Cb5,1,1257.748
Unweakened Pro-branch,UnWPb1,1,1257.607
Unweakened Pro-branch,UnWPb2,1,1257.608
Unweakened Pro-branch,UnWPb3,1,1257.2286
Unweakened Pro-branch,UnWPb4,1,1257.2288
Unweakened Pro-branch,UnWPb5,1,1257.2290
Unweakened Con-branch,UnWCb1,1,1257.619
Unweakened Con-branch,UnWCb2,1,1257.702
Unweakened Con-branch,UnWCb3,1,1257.701
Unweakened Con-branch,UnWCb4,1,1257.718
Unweakened Con-branch,UnWCb5,1,1257.748
