Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1221_T7of26_1221.7.json,,
# Target Argument:,1221.7,,
# Total Branches:,10,,

Pro-branch,Pb1,1,1221.52
Pro-branch,Pb2,1,1221.61
Pro-branch,Pb3,1,1221.101
Con-branch,Cb1,1,1221.48
Con-branch,Cb2,2,"1221.102,1221.103"
Unweakened Pro-branch,UnWPb1,1,1221.52
Unweakened Pro-branch,UnWPb2,1,1221.61
Unweakened Pro-branch,UnWPb3,1,1221.101
Unweakened Con-branch,UnWCb1,1,1221.48
Unweakened Con-branch,UnWCb2,2,"1221.102,1221.103"
