Branch_Type,Branch_ID,Size,Arguments
# Debate File:,59820_T5of5_59820.21.json,,
# Target Argument:,59820.21,,
# Total Branches:,19,,

Pro-branch,Pb1,5,"59820.23,59820.221,59820.336,59820.219,59820.332"
Pro-branch,Pb2,6,"59820.125,59820.138,59820.330,59820.140,59820.127,59820.360"
Con-branch,Cb1,7,"59820.25,59820.225,59820.358,59820.356,59820.27,59820.129,59820.114"
Con-branch,Cb2,8,"59820.29,59820.131,59820.94,59820.123,59820.362,59820.121,59820.366,59820.364"
Con-branch,Cb3,13,"59820.31,59820.223,59820.350,59820.340,59820.348,59820.346,59820.344,59820.342,59820.119,59820.354,59820.352,59820.117,59820.338"
Unweakened Pro-branch,UnWPb1,3,"59820.23,59820.219,59820.332"
Unweakened Pro-branch,UnWPb2,3,"59820.125,59820.127,59820.360"
Unweakened Con-branch,UnWCb1,3,"59820.25,59820.27,59820.114"
Unweakened Con-branch,UnWCb2,2,"59820.29,59820.131"
Unweakened Con-branch,UnWCb3,3,"59820.31,59820.117,59820.338"
Pro-Weakening branch,PWb1,2,"59820.221,59820.336"
Pro-Weakening branch,PWb2,3,"59820.138,59820.330,59820.140"
Con-Weakening branch,CWb1,3,"59820.225,59820.358,59820.356"
Con-Weakening branch,CWb2,3,"59820.121,59820.366,59820.364"
Con-Weakening branch,CWb3,2,"59820.123,59820.362"
Con-Weakening branch,CWb4,3,"59820.119,59820.354,59820.352"
Con-Weakening branch,CWb5,7,"59820.223,59820.350,59820.340,59820.348,59820.346,59820.344,59820.342"
Con-Weakening branch,CWb6,1,59820.129
Con-Weakening branch,CWb7,1,59820.94
