Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48725_T15of18_48725.33.json,,
# Target Argument:,48725.33,,
# Total Branches:,2,,

Con-branch,Cb1,1,48725.123
Unweakened Con-branch,UnWCb1,1,48725.123
