Branch_Type,Branch_ID,Size,Arguments
# Debate File:,57546_T16of24_57546.33.json,,
# Target Argument:,57546.33,,
# Total Branches:,6,,

Pro-branch,Pb1,1,57546.409
Pro-branch,Pb2,1,57546.411
Con-branch,Cb1,1,57546.413
Unweakened Pro-branch,UnWPb1,1,57546.409
Unweakened Pro-branch,UnWPb2,1,57546.411
Unweakened Con-branch,UnWCb1,1,57546.413
