Branch_Type,Branch_ID,Size,Arguments
# Debate File:,3353_T1of1_3353.1.json,,
# Target Argument:,3353.1,,
# Total Branches:,36,,

Pro-branch,Pb1,37,"3353.162,3353.1051,3353.1099,3353.1070,3353.1068,3353.1076,3353.1074,3353.1072,3353.104,3353.393,3353.115,3353.1132,3353.1130,3353.8,3353.929,3353.1046,3353.446,3353.1140,3353.1138,3353.49,3353.9,3353.406,3353.3,3353.965,3353.410,3353.980,3353.978,3353.183,3353.267,3353.988,3353.992,3353.990,3353.986,3353.440,3353.1128,3353.1126,3353.75"
Pro-branch,Pb2,50,"3353.840,3353.11,3353.1114,3353.1121,3353.1119,3353.1117,3353.371,3353.1058,3353.154,3353.114,3353.1025,3353.471,3353.1108,3353.1106,3353.409,3353.208,3353.1112,3353.1110,3353.295,3353.969,3353.1102,3353.1011,3353.972,3353.967,3353.55,3353.952,3353.950,3353.948,3353.72,3353.470,3353.954,3353.458,3353.98,3353.912,3353.910,3353.908,3353.905,3353.54,3353.1104,3353.57,3353.12,3353.944,3353.870,3353.477,3353.822,3353.946,3353.50,3353.932,3353.51,3353.1123"
Con-branch,Cb1,49,"3353.4,3353.874,3353.1062,3353.198,3353.879,3353.877,3353.273,3353.1037,3353.1136,3353.1134,3353.453,3353.1033,3353.1090,3353.1044,3353.1035,3353.1031,3353.7,3353.35,3353.95,3353.1009,3353.399,3353.926,3353.21,3353.73,3353.1088,3353.221,3353.997,3353.1040,3353.1042,3353.826,3353.44,3353.45,3353.42,3353.155,3353.467,3353.424,3353.1086,3353.862,3353.69,3353.168,3353.158,3353.88,3353.1029,3353.224,3353.22,3353.1084,3353.1082,3353.1080,3353.1078"
Con-branch,Cb2,31,"3353.337,3353.937,3353.962,3353.960,3353.1096,3353.1094,3353.1092,3353.1023,3353.1021,3353.958,3353.24,3353.233,3353.900,3353.80,3353.427,3353.890,3353.888,3353.886,3353.338,3353.816,3353.934,3353.164,3353.1017,3353.1019,3353.1015,3353.281,3353.858,3353.856,3353.30,3353.117,3353.894"
Unweakened Pro-branch,UnWPb1,10,"3353.162,3353.9,3353.406,3353.3,3353.410,3353.980,3353.267,3353.988,3353.992,3353.986"
Unweakened Pro-branch,UnWPb2,6,"3353.840,3353.11,3353.154,3353.12,3353.944,3353.870"
Unweakened Con-branch,UnWCb1,8,"3353.4,3353.874,3353.879,3353.877,3353.273,3353.1037,3353.1134,3353.926"
Unweakened Con-branch,UnWCb2,9,"3353.337,3353.937,3353.960,3353.1094,3353.1092,3353.1023,3353.958,3353.24,3353.900"
Pro-Weakening branch,PWb1,7,"3353.8,3353.929,3353.1046,3353.446,3353.1140,3353.1138,3353.49"
Pro-Weakening branch,PWb2,12,"3353.1051,3353.1099,3353.1070,3353.1068,3353.1076,3353.1074,3353.1072,3353.104,3353.393,3353.115,3353.1132,3353.1130"
Pro-Weakening branch,PWb3,22,"3353.295,3353.969,3353.1102,3353.1011,3353.972,3353.967,3353.55,3353.952,3353.950,3353.948,3353.72,3353.470,3353.954,3353.458,3353.98,3353.912,3353.910,3353.908,3353.905,3353.54,3353.1104,3353.57"
Pro-Weakening branch,PWb4,9,"3353.114,3353.1025,3353.471,3353.1108,3353.1106,3353.409,3353.208,3353.1112,3353.1110"
Pro-Weakening branch,PWb5,1,3353.75
Pro-Weakening branch,PWb6,3,"3353.440,3353.1128,3353.1126"
Pro-Weakening branch,PWb7,1,3353.183
Pro-Weakening branch,PWb8,1,3353.965
Pro-Weakening branch,PWb9,2,"3353.51,3353.1123"
Pro-Weakening branch,PWb10,5,"3353.477,3353.822,3353.946,3353.50,3353.932"
Pro-Weakening branch,PWb11,2,"3353.371,3353.1058"
Pro-Weakening branch,PWb12,4,"3353.1114,3353.1121,3353.1119,3353.1117"
Pro-Weakening branch,PWb13,1,3353.990
Pro-Weakening branch,PWb14,1,3353.978
Con-Weakening branch,CWb1,5,"3353.22,3353.1084,3353.1082,3353.1080,3353.1078"
Con-Weakening branch,CWb2,22,"3353.21,3353.73,3353.1088,3353.221,3353.997,3353.1040,3353.1042,3353.826,3353.44,3353.45,3353.42,3353.155,3353.467,3353.424,3353.1086,3353.862,3353.69,3353.168,3353.158,3353.88,3353.1029,3353.224"
Con-Weakening branch,CWb3,13,"3353.338,3353.816,3353.934,3353.164,3353.1017,3353.1019,3353.1015,3353.281,3353.858,3353.856,3353.30,3353.117,3353.894"
Con-Weakening branch,CWb4,4,"3353.427,3353.890,3353.888,3353.886"
Con-Weakening branch,CWb5,3,"3353.95,3353.1009,3353.399"
Con-Weakening branch,CWb6,8,"3353.453,3353.1033,3353.1090,3353.1044,3353.1035,3353.1031,3353.7,3353.35"
Con-Weakening branch,CWb7,1,3353.198
Con-Weakening branch,CWb8,1,3353.1062
Con-Weakening branch,CWb9,1,3353.80
Con-Weakening branch,CWb10,1,3353.233
Con-Weakening branch,CWb11,1,3353.962
Con-Weakening branch,CWb12,1,3353.1136
Con-Weakening branch,CWb13,1,3353.1021
Con-Weakening branch,CWb14,1,3353.1096
