Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39173_T5of8_39173.23.json,,
# Target Argument:,39173.23,,
# Total Branches:,11,,

Pro-branch,Pb1,1,39173.51
Pro-branch,Pb2,4,"39173.75,39173.119,39173.81,39173.83"
Pro-branch,Pb3,2,"39173.77,39173.79"
Con-branch,Cb1,2,"39173.29,39173.31"
Con-branch,Cb2,1,39173.85
Unweakened Pro-branch,UnWPb1,1,39173.51
Unweakened Pro-branch,UnWPb2,4,"39173.75,39173.119,39173.81,39173.83"
Unweakened Pro-branch,UnWPb3,2,"39173.77,39173.79"
Unweakened Con-branch,UnWCb1,1,39173.29
Unweakened Con-branch,UnWCb2,1,39173.85
Con-Weakening branch,CWb1,1,39173.31
