Branch_Type,Branch_ID,Size,Arguments
# Debate File:,45532_T8of11_45532.17.json,,
# Target Argument:,45532.17,,
# Total Branches:,8,,

Pro-branch,Pb1,1,45532.79
Pro-branch,Pb2,1,45532.85
Con-branch,Cb1,2,"45532.81,45532.103"
Con-branch,Cb2,1,45532.83
Unweakened Pro-branch,UnWPb1,1,45532.79
Unweakened Pro-branch,UnWPb2,1,45532.85
Unweakened Con-branch,UnWCb1,2,"45532.81,45532.103"
Unweakened Con-branch,UnWCb2,1,45532.83
