Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14768_T14of37_14768.29.json,,
# Target Argument:,14768.29,,
# Total Branches:,12,,

Pro-branch,Pb1,2,"14768.30,14768.39"
Pro-branch,Pb2,2,"14768.143,14768.145"
Pro-branch,Pb3,1,14768.365
Con-branch,Cb1,1,14768.155
Con-branch,Cb2,2,"14768.367,14768.369"
Unweakened Pro-branch,UnWPb1,2,"14768.30,14768.39"
Unweakened Pro-branch,UnWPb2,1,14768.143
Unweakened Pro-branch,UnWPb3,1,14768.365
Unweakened Con-branch,UnWCb1,1,14768.155
Unweakened Con-branch,UnWCb2,1,14768.367
Pro-Weakening branch,PWb1,1,14768.145
Con-Weakening branch,CWb1,1,14768.369
