Branch_Type,Branch_ID,Size,Arguments
# Debate File:,21723_T1of1_21723.1.json,,
# Target Argument:,21723.1,,
# Total Branches:,16,,

Pro-branch,Pb1,1,21723.8
Pro-branch,Pb2,2,"21723.9,21723.4"
Pro-branch,Pb3,1,21723.13
Pro-branch,Pb4,6,"21723.17,21723.7,21723.6,21723.2,21723.16,21723.10"
Con-branch,Cb1,3,"21723.3,21723.14,21723.12"
Con-branch,Cb2,5,"21723.5,21723.15,21723.27,21723.26,21723.11"
Unweakened Pro-branch,UnWPb1,1,21723.8
Unweakened Pro-branch,UnWPb2,2,"21723.9,21723.4"
Unweakened Pro-branch,UnWPb3,1,21723.13
Unweakened Pro-branch,UnWPb4,5,"21723.17,21723.7,21723.6,21723.2,21723.16"
Unweakened Con-branch,UnWCb1,2,"21723.3,21723.12"
Unweakened Con-branch,UnWCb2,1,21723.5
Pro-Weakening branch,PWb1,1,21723.10
Con-Weakening branch,CWb1,1,21723.14
Con-Weakening branch,CWb2,1,21723.11
Con-Weakening branch,CWb3,3,"21723.15,21723.27,21723.26"
