Branch_Type,Branch_ID,Size,Arguments
# Debate File:,45532_T3of11_45532.7.json,,
# Target Argument:,45532.7,,
# Total Branches:,21,,

Pro-branch,Pb1,2,"45532.27,45532.183"
Pro-branch,Pb2,4,"45532.31,45532.195,45532.197,45532.193"
Pro-branch,Pb3,10,"45532.33,45532.129,45532.39,45532.37,45532.41,45532.51,45532.49,45532.43,45532.47,45532.45"
Con-branch,Cb1,2,"45532.29,45532.87"
Con-branch,Cb2,2,"45532.35,45532.201"
Con-branch,Cb3,3,"45532.53,45532.115,45532.111"
Con-branch,Cb4,4,"45532.113,45532.181,45532.179,45532.177"
Unweakened Pro-branch,UnWPb1,2,"45532.27,45532.183"
Unweakened Pro-branch,UnWPb2,2,"45532.31,45532.193"
Unweakened Pro-branch,UnWPb3,2,"45532.33,45532.37"
Unweakened Con-branch,UnWCb1,1,45532.29
Unweakened Con-branch,UnWCb2,2,"45532.35,45532.201"
Unweakened Con-branch,UnWCb3,2,"45532.53,45532.115"
Unweakened Con-branch,UnWCb4,3,"45532.113,45532.179,45532.177"
Pro-Weakening branch,PWb1,2,"45532.195,45532.197"
Pro-Weakening branch,PWb2,1,45532.39
Pro-Weakening branch,PWb3,1,45532.129
Pro-Weakening branch,PWb4,6,"45532.41,45532.51,45532.49,45532.43,45532.47,45532.45"
Con-Weakening branch,CWb1,1,45532.87
Con-Weakening branch,CWb2,1,45532.111
Con-Weakening branch,CWb3,1,45532.181
