Branch_Type,Branch_ID,Size,Arguments
# Debate File:,61048_T11of11_61048.794.json,,
# Target Argument:,61048.794,,
# Total Branches:,11,,

Pro-branch,Pb1,4,"61048.796,61048.910,61048.904,61048.805"
Con-branch,Cb1,5,"61048.895,61048.916,61048.918,61048.906,61048.807"
Con-branch,Cb2,4,"61048.908,61048.914,61048.912,61048.1044"
Unweakened Pro-branch,UnWPb1,3,"61048.796,61048.910,61048.805"
Unweakened Con-branch,UnWCb1,2,"61048.895,61048.906"
Unweakened Con-branch,UnWCb2,2,"61048.908,61048.912"
Pro-Weakening branch,PWb1,1,61048.904
Con-Weakening branch,CWb1,1,61048.807
Con-Weakening branch,CWb2,2,"61048.916,61048.918"
Con-Weakening branch,CWb3,1,61048.914
Con-Weakening branch,CWb4,1,61048.1044
