Branch_Type,Branch_ID,Size,Arguments
# Debate File:,61258_T1of3_61258.3.json,,
# Target Argument:,61258.3,,
# Total Branches:,5,,

Pro-branch,Pb1,1,61258.17
Con-branch,Cb1,2,"61258.19,61258.25"
Unweakened Pro-branch,UnWPb1,1,61258.17
Unweakened Con-branch,UnWCb1,1,61258.19
Con-Weakening branch,CWb1,1,61258.25
