Branch_Type,Branch_ID,Size,Arguments
# Debate File:,42012_T1of1_42012.3.json,,
# Target Argument:,42012.3,,
# Total Branches:,30,,

Pro-branch,Pb1,3,"42012.5,42012.108,42012.76"
Pro-branch,Pb2,7,"42012.9,42012.25,42012.98,42012.21,42012.23,42012.19,42012.27"
Pro-branch,Pb3,5,"42012.11,42012.88,42012.90,42012.92,42012.86"
Pro-branch,Pb4,14,"42012.56,42012.115,42012.117,42012.96,42012.141,42012.74,42012.94,42012.80,42012.82,42012.72,42012.62,42012.84,42012.78,42012.70"
Pro-branch,Pb5,6,"42012.121,42012.127,42012.131,42012.58,42012.60,42012.125"
Con-branch,Cb1,5,"42012.13,42012.52,42012.54,42012.50,42012.17"
Con-branch,Cb2,12,"42012.15,42012.106,42012.68,42012.37,42012.110,42012.112,42012.7,42012.102,42012.48,42012.100,42012.35,42012.33"
Con-branch,Cb3,13,"42012.29,42012.104,42012.66,42012.40,42012.137,42012.139,42012.135,42012.133,42012.46,42012.44,42012.42,42012.31,42012.64"
Unweakened Pro-branch,UnWPb1,2,"42012.5,42012.76"
Unweakened Pro-branch,UnWPb2,5,"42012.9,42012.21,42012.23,42012.19,42012.27"
Unweakened Pro-branch,UnWPb3,2,"42012.11,42012.86"
Unweakened Pro-branch,UnWPb4,9,"42012.56,42012.115,42012.117,42012.96,42012.72,42012.62,42012.84,42012.78,42012.70"
Unweakened Pro-branch,UnWPb5,6,"42012.121,42012.127,42012.131,42012.58,42012.60,42012.125"
Unweakened Con-branch,UnWCb1,2,"42012.13,42012.17"
Unweakened Con-branch,UnWCb2,2,"42012.15,42012.33"
Unweakened Con-branch,UnWCb3,7,"42012.29,42012.104,42012.40,42012.133,42012.46,42012.44,42012.42"
Pro-Weakening branch,PWb1,1,42012.108
Pro-Weakening branch,PWb2,2,"42012.25,42012.98"
Pro-Weakening branch,PWb3,3,"42012.88,42012.90,42012.92"
Pro-Weakening branch,PWb4,4,"42012.74,42012.94,42012.80,42012.82"
Pro-Weakening branch,PWb5,1,42012.141
Con-Weakening branch,CWb1,1,42012.50
Con-Weakening branch,CWb2,2,"42012.52,42012.54"
Con-Weakening branch,CWb3,8,"42012.37,42012.110,42012.112,42012.7,42012.102,42012.48,42012.100,42012.35"
Con-Weakening branch,CWb4,1,42012.68
Con-Weakening branch,CWb5,1,42012.106
Con-Weakening branch,CWb6,2,"42012.31,42012.64"
Con-Weakening branch,CWb7,1,42012.66
Con-Weakening branch,CWb8,1,42012.135
Con-Weakening branch,CWb9,2,"42012.137,42012.139"
