Branch_Type,Branch_ID,Size,Arguments
# Debate File:,24907_T18of21_24907.390.json,,
# Target Argument:,24907.390,,
# Total Branches:,6,,

Pro-branch,Pb1,1,24907.392
Pro-branch,Pb2,1,24907.394
Con-branch,Cb1,1,24907.396
Unweakened Pro-branch,UnWPb1,1,24907.392
Unweakened Pro-branch,UnWPb2,1,24907.394
Unweakened Con-branch,UnWCb1,1,24907.396
