Branch_Type,Branch_ID,Size,Arguments
# Debate File:,23978_T1of1_23978.3.json,,
# Target Argument:,23978.3,,
# Total Branches:,17,,

Pro-branch,Pb1,7,"23978.4,23978.65,23978.66,23978.59,23978.62,23978.67,23978.29"
Pro-branch,Pb2,10,"23978.5,23978.57,23978.55,23978.19,23978.15,23978.10,23978.23,23978.36,23978.35,23978.44"
Con-branch,Cb1,6,"23978.6,23978.64,23978.45,23978.24,23978.11,23978.18"
Con-branch,Cb2,8,"23978.46,23978.60,23978.56,23978.48,23978.51,23978.50,23978.58,23978.49"
Con-branch,Cb3,2,"23978.70,23978.61"
Unweakened Pro-branch,UnWPb1,5,"23978.4,23978.65,23978.66,23978.62,23978.67"
Unweakened Pro-branch,UnWPb2,5,"23978.5,23978.57,23978.55,23978.19,23978.15"
Unweakened Con-branch,UnWCb1,5,"23978.6,23978.64,23978.45,23978.24,23978.18"
Unweakened Con-branch,UnWCb2,3,"23978.46,23978.60,23978.56"
Unweakened Con-branch,UnWCb3,2,"23978.70,23978.61"
Pro-Weakening branch,PWb1,1,23978.29
Pro-Weakening branch,PWb2,1,23978.59
Pro-Weakening branch,PWb3,2,"23978.35,23978.44"
Pro-Weakening branch,PWb4,1,23978.36
Pro-Weakening branch,PWb5,2,"23978.10,23978.23"
Con-Weakening branch,CWb1,1,23978.11
Con-Weakening branch,CWb2,5,"23978.48,23978.51,23978.50,23978.58,23978.49"
