Branch_Type,Branch_ID,Size,Arguments
# Debate File:,59834_T9of12_59834.19.json,,
# Target Argument:,59834.19,,
# Total Branches:,6,,

Pro-branch,Pb1,1,59834.63
Pro-branch,Pb2,1,59834.65
Con-branch,Cb1,1,59834.67
Unweakened Pro-branch,UnWPb1,1,59834.63
Unweakened Pro-branch,UnWPb2,1,59834.65
Unweakened Con-branch,UnWCb1,1,59834.67
